,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1395,1396,US-2020-117247,2020-10-09,2020-10-14,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505.0,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,66.645,3,0.5,-42.6528
1396,1397,CA-2019-124485,2019-11-24,2019-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,4,0.2,6.025599999999999
1397,1398,CA-2019-124485,2019-11-24,2019-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0.0,5.6644000000000005
1398,1399,CA-2019-124485,2019-11-24,2019-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,0.0,11.492000000000004
1399,1400,CA-2019-124485,2019-11-24,2019-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0.0,3.1104000000000003
1400,1401,CA-2019-159212,2019-11-01,2019-11-05,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153.0,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0.0,6.104000000000001
1401,1402,CA-2019-159212,2019-11-01,2019-11-05,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153.0,South,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,251.79000000000002,3,0.0,118.34129999999999
1402,1403,US-2019-161396,2019-04-19,2019-04-25,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176,2,0.4,-58.13319999999999
1403,1404,US-2019-161396,2019-04-19,2019-04-25,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79
1404,1405,US-2017-118486,2017-04-06,2017-04-08,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304000000000002,1,0.2,-2.1896000000000004
1405,1406,US-2017-118486,2017-04-06,2017-04-08,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.11160000000001
1406,1407,US-2017-118486,2017-04-06,2017-04-08,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.78399999999999,2,0.2,21.89699999999999
1407,1408,CA-2019-130407,2019-09-02,2019-09-06,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,2,0.0,19.6248
1408,1409,CA-2019-130407,2019-09-02,2019-09-06,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2,0.0,9.994999999999997
1409,1410,US-2019-122245,2019-09-25,2019-09-30,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.44580000000005
1410,1411,CA-2020-105144,2020-11-04,2020-11-11,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,75051.0,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.680000000000003,2,0.2,8.879999999999999
1411,1412,CA-2019-136329,2019-07-09,2019-07-13,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344
1412,1413,CA-2019-136329,2019-07-09,2019-07-13,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0.0,14.875200000000007
1413,1414,CA-2017-146640,2017-06-30,2017-07-05,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.76800000000003,7,0.2,108.79959999999997
1414,1415,CA-2020-115994,2020-01-28,2020-01-31,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627.0,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.96999999999997,3,0.0,26.39670000000001
1415,1416,CA-2020-115994,2020-01-28,2020-01-31,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627.0,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.831599999999996
1416,1417,CA-2018-126697,2018-09-21,2018-09-24,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,0.2,118.29299999999989
1417,1418,CA-2018-126697,2018-09-21,2018-09-24,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041.0,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.20000000000002,3,0.2,32.13
1418,1419,CA-2018-126697,2018-09-21,2018-09-24,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,4.928000000000001,4,0.6,-1.4783999999999997
1419,1420,CA-2018-124800,2018-09-26,2018-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272,4,0.2,31.2736
1420,1421,CA-2018-124800,2018-09-26,2018-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.58800000000001,2,0.7,-48.39199999999998
1421,1422,CA-2018-124800,2018-09-26,2018-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672000000000004,2,0.2,14.409600000000003
1422,1423,CA-2018-124800,2018-09-26,2018-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.031,9,0.7,-59.057100000000005
1423,1424,CA-2018-124800,2018-09-26,2018-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.90400000000001,6,0.2,-1.4988000000000135
1424,1425,CA-2018-124800,2018-09-26,2018-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96000000000004,5,0.2,23.096500000000006
1425,1426,CA-2018-124800,2018-09-26,2018-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.648,4,0.2,-86.36640000000003
1426,1427,US-2018-164448,2018-10-31,2018-11-04,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905.0,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728000000000002,2,0.2,3.283199999999999
1427,1428,US-2018-164448,2018-10-31,2018-11-04,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905.0,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,5,0.0,7.08
1428,1429,US-2018-164448,2018-10-31,2018-11-04,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905.0,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.800000000000004,5,0.2,9.312499999999998
1429,1430,US-2018-164448,2018-10-31,2018-11-04,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905.0,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",427.42,14,0.0,196.6132
1430,1431,CA-2020-122700,2020-11-26,2020-11-30,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-PH-10003092,Technology,Phones,Motorola L804,220.752,8,0.4,-40.47120000000001
1431,1432,CA-2017-120768,2017-12-19,2017-12-21,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630.0,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,152.76,6,0.0,74.8524
1432,1433,CA-2017-120768,2017-12-19,2017-12-21,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630.0,South,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,7.27,1,0.0,1.9629000000000003
1433,1434,CA-2017-120768,2017-12-19,2017-12-21,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630.0,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1819.8600000000001,14,0.0,163.78740000000002
1434,1435,US-2019-153129,2019-12-26,2019-12-30,Standard Class,FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0.0,15.594
1435,1436,CA-2020-106852,2020-06-20,2020-06-27,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134.0,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,31.104000000000006,6,0.2,10.8864
1436,1437,CA-2020-106852,2020-06-20,2020-06-27,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134.0,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,5.248,2,0.2,0.5903999999999991
1437,1438,CA-2018-139731,2018-10-15,2018-10-15,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109.0,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,263.88,3,0.2,42.88050000000001
1438,1439,CA-2018-139731,2018-10-15,2018-10-15,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109.0,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.3,-350.4899999999999
1439,1440,CA-2020-122735,2020-04-12,2020-04-15,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.700000000000003,5,0.0,13.365
1440,1441,CA-2020-122735,2020-04-12,2020-04-15,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,4,0.0,17.982
1441,1442,CA-2020-128160,2020-12-19,2020-12-24,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672000000000004,2,0.2,11.459999999999999
1442,1443,CA-2020-117695,2020-08-05,2020-08-08,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0.0,6.329599999999999
1443,1444,CA-2018-166135,2018-10-01,2018-10-06,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,80013.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,4,0.2,17.42799999999999
1444,1445,CA-2019-133725,2019-05-23,2019-05-28,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,9,0.2,148.49459999999993
1445,1446,CA-2020-102337,2020-06-13,2020-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.736,4,0.2,-39.12479999999999
1446,1447,CA-2020-102337,2020-06-13,2020-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,470.30199999999996,7,0.3,-87.34180000000003
1447,1448,CA-2020-102337,2020-06-13,2020-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,2,0.2,5.997999999999992
1448,1449,US-2017-112564,2017-04-23,2017-04-24,First Class,TS-21160,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.5020000000000002,3,0.7,-1.7513999999999994
1449,1450,CA-2018-145821,2018-05-01,2018-05-07,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,3,0.2,11.093999999999998
1450,1451,US-2018-160150,2018-07-19,2018-07-20,First Class,TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2.0250000000000004,1,0.7,-1.3499999999999996
1451,1452,CA-2019-133711,2019-11-26,2019-11-29,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98,7,0.0,34.7802
1452,1453,CA-2019-133711,2019-11-26,2019-11-29,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.67999999999999,3,0.0,45.839999999999996
1453,1454,CA-2019-133711,2019-11-26,2019-11-29,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5,0.0,16.875
1454,1455,CA-2019-133711,2019-11-26,2019-11-29,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0,8,0.0,1459.2
1455,1456,CA-2020-148474,2020-06-12,2020-06-19,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.19999999999999,3,0.0,41.952
1456,1457,CA-2020-148474,2020-06-12,2020-06-19,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.93999999999994,3,0.0,67.94099999999997
1457,1458,CA-2018-111297,2018-08-17,2018-08-21,Standard Class,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740.0,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,52.199999999999996,9,0.0,23.49
1458,1459,CA-2019-123722,2019-09-25,2019-10-01,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Irving,Texas,75061.0,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.936000000000002,4,0.2,5.1792
1459,1460,CA-2017-155271,2017-05-04,2017-05-04,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457.0,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856
1460,1461,CA-2018-119907,2018-12-01,2018-12-08,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.42400000000001,2,0.2,19.398399999999995
1461,1462,US-2019-128902,2019-03-11,2019-03-15,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey,8360.0,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.00599999999997,2,0.3,-31.372200000000007
1462,1463,CA-2019-152289,2019-08-26,2019-08-28,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506.0,Central,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2,0.2,43.9956
1463,1464,CA-2019-152289,2019-08-26,2019-08-28,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506.0,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.716,6,0.3,-29.277599999999893
1464,1465,US-2019-104794,2019-12-16,2019-12-19,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10009.0,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68,2,0.0,1.8032000000000001
1465,1466,CA-2017-151708,2017-08-08,2017-08-14,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301.0,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,4,0.2,-3.034400000000012
1466,1467,CA-2017-151708,2017-08-08,2017-08-14,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301.0,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.97600000000001,3,0.2,-10.79730000000001
1467,1468,CA-2018-100769,2018-05-16,2018-05-16,Same Day,TH-21550,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,255.968,4,0.2,31.995999999999974
1468,1469,CA-2020-139199,2020-12-09,2020-12-13,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,872.94,3,0.0,226.96439999999998
1469,1470,CA-2020-139199,2020-12-09,2020-12-13,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,41.54,2,0.0,19.523799999999998
1470,1471,CA-2020-139199,2020-12-09,2020-12-13,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,12.96,2,0.0,6.2208000000000006
1471,1472,US-2018-161466,2018-09-24,2018-09-27,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848000000000001,2,0.2,0.5992000000000002
1472,1473,CA-2020-164959,2020-07-11,2020-07-15,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,90004.0,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,8.67,3,0.0,4.0749
1473,1474,US-2018-105676,2018-12-01,2018-12-02,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688,4,0.6,-4.012799999999999
1474,1475,CA-2019-113138,2019-11-19,2019-11-25,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304.0,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,17.28,6,0.0,5.0112
1475,1476,CA-2019-113138,2019-11-19,2019-11-25,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304.0,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3,0.2,6.420600000000001
1476,1477,US-2020-104955,2020-03-19,2020-03-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,10024.0,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28.91,7,0.0,13.2986
1477,1478,CA-2019-121958,2019-11-13,2019-11-17,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360.0,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,7,0.2,5.865299999999996
1478,1479,CA-2020-121468,2020-11-19,2020-11-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,92683.0,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,31.968000000000004,4,0.2,2.3976000000000006
1479,1480,US-2019-108455,2019-12-02,2019-12-08,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0.0,12.441600000000001
1480,1481,US-2019-108455,2019-12-02,2019-12-08,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,0.0,19.825400000000002
1481,1482,US-2019-108455,2019-12-02,2019-12-08,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3,0.0,8.806199999999999
1482,1483,CA-2020-101210,2020-08-25,2020-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728000000000002,2,0.2,1.702399999999999
1483,1484,CA-2020-101210,2020-08-25,2020-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.4240000000000004,1,0.2,1.0699999999999996
1484,1485,US-2019-108098,2019-10-14,2019-10-18,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,3,0.0,30.089999999999982
1485,1486,CA-2017-119032,2017-11-27,2017-12-03,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035.0,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0.0,1.3159999999999998
1486,1487,CA-2018-140410,2018-11-03,2018-11-07,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848,7,0.2,106.12420000000014
1487,1488,CA-2018-140410,2018-11-03,2018-11-07,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.787400000000005
1488,1489,CA-2018-140410,2018-11-03,2018-11-07,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.599999999999994,3,0.0,16.614
1489,1490,CA-2017-136280,2017-11-29,2017-12-06,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2,0.2,1.764
1490,1491,CA-2020-151911,2020-04-30,2020-05-05,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,10024.0,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,4,0.0,28.332
1491,1492,CA-2020-166436,2020-11-24,2020-11-28,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,1,0.0,2.8811999999999998
1492,1493,CA-2020-166436,2020-11-24,2020-11-28,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,977.292,6,0.1,173.7408
1493,1494,CA-2020-139661,2020-10-30,2020-11-03,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,98661.0,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,0.0,3.6632000000000007
1494,1495,CA-2017-123925,2017-12-17,2017-12-19,Second Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0.0,11.213999999999999
1495,1496,CA-2020-152485,2020-09-04,2020-09-08,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192000000000002,7,0.2,3.184999999999999
1496,1497,CA-2020-152485,2020-09-04,2020-09-08,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.784000000000002,1,0.2,-0.20980000000000043
1497,1498,CA-2020-152485,2020-09-04,2020-09-08,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.120000000000001,5,0.2,3.7720000000000002
